"id","date_of_death","individual_id","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
422,NA,422,2,2019-02-13,2019-02-13,"user_1","user_1"
423,NA,423,4,2019-08-12,2019-08-12,"user_1","user_1"
424,NA,424,2,2020-02-08,2020-02-08,"user_1","user_1"
425,NA,425,5,2020-08-06,2020-08-06,"user_1","user_1"
426,NA,426,6,2018-08-17,2018-08-17,"user_1","user_1"
427,NA,427,3,2019-02-13,2019-02-13,"user_1","user_1"
428,NA,428,1,2019-08-12,2019-08-12,"user_1","user_1"
429,NA,429,2,2020-02-08,2020-02-08,"user_1","user_1"
430,NA,430,2,2020-08-06,2020-08-06,"user_1","user_1"
431,NA,431,3,2018-08-17,2018-08-17,"user_1","user_1"
432,NA,432,2,2019-02-13,2019-02-13,"user_1","user_1"
433,NA,433,5,2019-08-12,2019-08-12,"user_1","user_1"
434,NA,434,2,2020-02-08,2020-02-08,"user_1","user_1"
435,NA,435,6,2020-08-06,2020-08-06,"user_1","user_1"
436,NA,436,4,2018-08-17,2018-08-17,"user_1","user_1"
437,NA,437,5,2019-02-13,2019-02-13,"user_1","user_1"
438,NA,438,1,2019-08-12,2019-08-12,"user_1","user_1"
439,NA,439,2,2020-02-08,2020-02-08,"user_1","user_1"
440,NA,440,1,2020-08-06,2020-08-06,"user_1","user_1"
441,NA,441,3,2018-08-17,2018-08-17,"user_1","user_1"
442,NA,442,5,2019-02-13,2019-02-13,"user_1","user_1"
443,NA,443,4,2019-08-12,2019-08-12,"user_1","user_1"
444,NA,444,5,2020-02-08,2020-02-08,"user_1","user_1"
445,NA,445,6,2020-08-06,2020-08-06,"user_1","user_1"
446,NA,446,6,2018-08-17,2018-08-17,"user_1","user_1"
447,NA,447,2,2019-02-13,2019-02-13,"user_1","user_1"
448,NA,448,1,2019-08-12,2019-08-12,"user_1","user_1"
449,NA,449,4,2020-02-08,2020-02-08,"user_1","user_1"
450,NA,450,5,2020-08-06,2020-08-06,"user_1","user_1"
451,NA,451,1,2018-08-17,2018-08-17,"user_1","user_1"
452,NA,452,3,2019-02-13,2019-02-13,"user_1","user_1"
453,NA,453,1,2019-08-12,2019-08-12,"user_1","user_1"
454,NA,454,1,2020-02-08,2020-02-08,"user_1","user_1"
455,NA,455,6,2020-08-06,2020-08-06,"user_1","user_1"
456,NA,456,2,2018-08-17,2018-08-17,"user_1","user_1"
457,NA,457,3,2019-02-13,2019-02-13,"user_1","user_1"
458,NA,458,3,2019-08-12,2019-08-12,"user_1","user_1"
459,NA,459,5,2020-02-08,2020-02-08,"user_1","user_1"
460,NA,460,3,2020-08-06,2020-08-06,"user_1","user_1"
461,NA,461,3,2018-08-17,2018-08-17,"user_1","user_1"
462,NA,462,4,2019-02-13,2019-02-13,"user_1","user_1"
463,NA,463,5,2019-08-12,2019-08-12,"user_1","user_1"
464,NA,464,5,2020-02-08,2020-02-08,"user_1","user_1"
465,NA,465,6,2020-08-06,2020-08-06,"user_1","user_1"
466,NA,466,4,2018-08-17,2018-08-17,"user_1","user_1"
467,NA,467,6,2019-02-13,2019-02-13,"user_1","user_1"
468,NA,468,3,2019-08-12,2019-08-12,"user_1","user_1"
469,NA,469,5,2020-02-08,2020-02-08,"user_1","user_1"
470,NA,470,5,2020-08-06,2020-08-06,"user_1","user_1"
471,NA,471,2,2018-08-17,2018-08-17,"user_1","user_1"
472,NA,472,3,2019-02-13,2019-02-13,"user_1","user_1"
473,NA,473,1,2019-08-12,2019-08-12,"user_1","user_1"
474,NA,474,2,2020-02-08,2020-02-08,"user_1","user_1"
475,NA,475,1,2020-08-06,2020-08-06,"user_1","user_1"
476,NA,476,4,2018-08-17,2018-08-17,"user_1","user_1"
477,NA,477,3,2019-02-13,2019-02-13,"user_1","user_1"
478,NA,478,5,2019-08-12,2019-08-12,"user_1","user_1"
479,NA,479,3,2020-02-08,2020-02-08,"user_1","user_1"
480,NA,480,1,2020-08-06,2020-08-06,"user_1","user_1"
481,NA,481,2,2018-08-17,2018-08-17,"user_1","user_1"
482,NA,482,3,2019-02-13,2019-02-13,"user_1","user_1"
483,NA,483,5,2019-08-12,2019-08-12,"user_1","user_1"
484,NA,484,3,2020-02-08,2020-02-08,"user_1","user_1"
485,NA,485,4,2020-08-06,2020-08-06,"user_1","user_1"
486,NA,486,3,2018-08-17,2018-08-17,"user_1","user_1"
487,NA,487,6,2019-02-13,2019-02-13,"user_1","user_1"
488,NA,488,1,2019-08-12,2019-08-12,"user_1","user_1"
489,NA,489,2,2020-02-08,2020-02-08,"user_1","user_1"
490,NA,490,3,2020-08-06,2020-08-06,"user_1","user_1"
491,NA,491,1,2018-08-17,2018-08-17,"user_1","user_1"
492,NA,492,1,2019-02-13,2019-02-13,"user_1","user_1"
493,NA,493,3,2019-08-12,2019-08-12,"user_1","user_1"
494,NA,494,5,2020-02-08,2020-02-08,"user_1","user_1"
495,NA,495,4,2020-08-06,2020-08-06,"user_1","user_1"
496,NA,496,4,2018-08-17,2018-08-17,"user_1","user_1"
497,NA,497,6,2019-02-13,2019-02-13,"user_1","user_1"
498,NA,498,3,2019-08-12,2019-08-12,"user_1","user_1"
499,NA,499,6,2020-02-08,2020-02-08,"user_1","user_1"
500,NA,500,6,2020-08-06,2020-08-06,"user_1","user_1"
501,NA,501,4,2018-08-17,2018-08-17,"user_1","user_1"
502,NA,502,5,2019-02-13,2019-02-13,"user_1","user_1"
503,NA,503,1,2019-08-12,2019-08-12,"user_1","user_1"
504,NA,504,6,2020-02-08,2020-02-08,"user_1","user_1"
505,NA,505,5,2020-08-06,2020-08-06,"user_1","user_1"
506,NA,506,5,2018-08-17,2018-08-17,"user_1","user_1"
507,NA,507,4,2019-02-13,2019-02-13,"user_1","user_1"
508,NA,508,5,2019-08-12,2019-08-12,"user_1","user_1"
509,NA,509,5,2020-02-08,2020-02-08,"user_1","user_1"
510,NA,510,3,2020-08-06,2020-08-06,"user_1","user_1"
511,NA,511,1,2018-08-17,2018-08-17,"user_1","user_1"
512,NA,512,2,2019-02-13,2019-02-13,"user_1","user_1"
513,NA,513,6,2019-08-12,2019-08-12,"user_1","user_1"
514,NA,514,3,2020-02-08,2020-02-08,"user_1","user_1"
515,NA,515,3,2020-08-06,2020-08-06,"user_1","user_1"
516,NA,516,5,2018-08-17,2018-08-17,"user_1","user_1"
517,NA,517,1,2019-02-13,2019-02-13,"user_1","user_1"
518,NA,518,1,2019-08-12,2019-08-12,"user_1","user_1"
519,NA,519,1,2020-02-08,2020-02-08,"user_1","user_1"
520,NA,520,1,2020-08-06,2020-08-06,"user_1","user_1"
521,NA,521,5,2018-08-17,2018-08-17,"user_1","user_1"
522,NA,522,4,2019-02-13,2019-02-13,"user_1","user_1"
523,NA,523,2,2019-08-12,2019-08-12,"user_1","user_1"
524,NA,524,2,2020-02-08,2020-02-08,"user_1","user_1"
525,NA,525,6,2020-08-06,2020-08-06,"user_1","user_1"
526,NA,526,1,2018-08-17,2018-08-17,"user_1","user_1"
527,NA,527,5,2019-02-13,2019-02-13,"user_1","user_1"
528,NA,528,1,2019-08-12,2019-08-12,"user_1","user_1"
529,NA,529,6,2020-02-08,2020-02-08,"user_1","user_1"
530,NA,530,5,2020-08-06,2020-08-06,"user_1","user_1"
531,NA,531,5,2018-08-17,2018-08-17,"user_1","user_1"
532,NA,532,6,2019-02-13,2019-02-13,"user_1","user_1"
533,NA,533,6,2019-08-12,2019-08-12,"user_1","user_1"
534,NA,534,6,2020-02-08,2020-02-08,"user_1","user_1"
535,NA,535,3,2020-08-06,2020-08-06,"user_1","user_1"
536,NA,536,3,2018-08-17,2018-08-17,"user_1","user_1"
537,NA,537,5,2019-02-13,2019-02-13,"user_1","user_1"
538,NA,538,5,2019-08-12,2019-08-12,"user_1","user_1"
539,NA,539,5,2020-02-08,2020-02-08,"user_1","user_1"
540,NA,540,2,2020-08-06,2020-08-06,"user_1","user_1"
541,NA,541,6,2018-08-17,2018-08-17,"user_1","user_1"
542,NA,542,1,2019-02-13,2019-02-13,"user_1","user_1"
543,NA,543,5,2019-08-12,2019-08-12,"user_1","user_1"
544,NA,544,3,2020-02-08,2020-02-08,"user_1","user_1"
545,NA,545,3,2020-08-06,2020-08-06,"user_1","user_1"
546,NA,546,1,2018-08-17,2018-08-17,"user_1","user_1"
547,NA,547,5,2019-02-13,2019-02-13,"user_1","user_1"
548,NA,548,6,2019-08-12,2019-08-12,"user_1","user_1"
549,NA,549,3,2020-02-08,2020-02-08,"user_1","user_1"
550,NA,550,6,2020-08-06,2020-08-06,"user_1","user_1"
551,NA,551,1,2018-08-17,2018-08-17,"user_1","user_1"
552,NA,552,6,2019-02-13,2019-02-13,"user_1","user_1"
553,NA,553,3,2019-08-12,2019-08-12,"user_1","user_1"
554,NA,554,5,2020-02-08,2020-02-08,"user_1","user_1"
555,NA,555,2,2020-08-06,2020-08-06,"user_1","user_1"
556,NA,556,5,2018-08-17,2018-08-17,"user_1","user_1"
557,NA,557,5,2019-02-13,2019-02-13,"user_1","user_1"
558,NA,558,2,2019-08-12,2019-08-12,"user_1","user_1"
559,NA,559,2,2020-02-08,2020-02-08,"user_1","user_1"
560,NA,560,2,2020-08-06,2020-08-06,"user_1","user_1"
561,NA,561,5,2018-08-17,2018-08-17,"user_1","user_1"
562,NA,562,1,2019-02-13,2019-02-13,"user_1","user_1"
563,NA,563,5,2019-08-12,2019-08-12,"user_1","user_1"
564,NA,564,3,2020-02-08,2020-02-08,"user_1","user_1"
565,NA,565,5,2020-08-06,2020-08-06,"user_1","user_1"
566,NA,566,3,2018-08-17,2018-08-17,"user_1","user_1"
567,NA,567,6,2019-02-13,2019-02-13,"user_1","user_1"
568,NA,568,5,2019-08-12,2019-08-12,"user_1","user_1"
569,NA,569,5,2020-02-08,2020-02-08,"user_1","user_1"
570,NA,570,4,2020-08-06,2020-08-06,"user_1","user_1"
571,NA,571,5,2018-08-17,2018-08-17,"user_1","user_1"
572,NA,572,6,2019-02-13,2019-02-13,"user_1","user_1"
573,NA,573,4,2019-08-12,2019-08-12,"user_1","user_1"
574,NA,574,6,2020-02-08,2020-02-08,"user_1","user_1"
575,NA,575,5,2020-08-06,2020-08-06,"user_1","user_1"
576,NA,576,1,2018-08-17,2018-08-17,"user_1","user_1"
577,NA,577,6,2019-02-13,2019-02-13,"user_1","user_1"
578,NA,578,2,2019-08-12,2019-08-12,"user_1","user_1"
579,NA,579,2,2020-02-08,2020-02-08,"user_1","user_1"
580,NA,580,6,2020-08-06,2020-08-06,"user_1","user_1"
581,NA,581,2,2018-08-17,2018-08-17,"user_1","user_1"
582,NA,582,4,2019-02-13,2019-02-13,"user_1","user_1"
583,NA,583,6,2019-08-12,2019-08-12,"user_1","user_1"
584,NA,584,6,2020-02-08,2020-02-08,"user_1","user_1"
585,NA,585,4,2020-08-06,2020-08-06,"user_1","user_1"
586,NA,586,2,2018-08-17,2018-08-17,"user_1","user_1"
587,NA,587,6,2019-02-13,2019-02-13,"user_1","user_1"
588,NA,588,2,2019-08-12,2019-08-12,"user_1","user_1"
589,NA,589,6,2020-02-08,2020-02-08,"user_1","user_1"
590,NA,590,5,2020-08-06,2020-08-06,"user_1","user_1"
591,NA,591,3,2018-08-17,2018-08-17,"user_1","user_1"
592,NA,592,2,2019-02-13,2019-02-13,"user_1","user_1"
593,NA,593,4,2019-08-12,2019-08-12,"user_1","user_1"
594,NA,594,4,2020-02-08,2020-02-08,"user_1","user_1"
595,NA,595,2,2020-08-06,2020-08-06,"user_1","user_1"
596,NA,596,5,2018-08-17,2018-08-17,"user_1","user_1"
597,NA,597,1,2019-02-13,2019-02-13,"user_1","user_1"
598,NA,598,4,2019-08-12,2019-08-12,"user_1","user_1"
599,NA,599,2,2020-02-08,2020-02-08,"user_1","user_1"
600,NA,600,2,2020-08-06,2020-08-06,"user_1","user_1"
601,NA,601,6,2018-08-17,2018-08-17,"user_1","user_1"
602,NA,602,4,2019-02-13,2019-02-13,"user_1","user_1"
603,NA,603,1,2019-08-12,2019-08-12,"user_1","user_1"
604,NA,604,3,2020-02-08,2020-02-08,"user_1","user_1"
605,NA,605,5,2020-08-06,2020-08-06,"user_1","user_1"
606,NA,606,6,2018-08-17,2018-08-17,"user_1","user_1"
607,NA,607,2,2019-02-13,2019-02-13,"user_1","user_1"
608,NA,608,5,2019-08-12,2019-08-12,"user_1","user_1"
609,NA,609,6,2020-02-08,2020-02-08,"user_1","user_1"
610,NA,610,4,2020-08-06,2020-08-06,"user_1","user_1"
611,NA,611,3,2018-08-17,2018-08-17,"user_1","user_1"
612,NA,612,4,2019-02-13,2019-02-13,"user_1","user_1"
613,NA,613,5,2019-08-12,2019-08-12,"user_1","user_1"
614,NA,614,3,2020-02-08,2020-02-08,"user_1","user_1"
615,NA,615,5,2020-08-06,2020-08-06,"user_1","user_1"
616,NA,616,5,2018-08-17,2018-08-17,"user_1","user_1"
617,NA,617,5,2019-02-13,2019-02-13,"user_1","user_1"
618,NA,618,4,2019-08-12,2019-08-12,"user_1","user_1"
619,NA,619,4,2020-02-08,2020-02-08,"user_1","user_1"
620,NA,620,2,2020-08-06,2020-08-06,"user_1","user_1"
621,NA,621,3,2018-08-17,2018-08-17,"user_1","user_1"
622,NA,622,5,2019-02-13,2019-02-13,"user_1","user_1"
623,NA,623,4,2019-08-12,2019-08-12,"user_1","user_1"
624,NA,624,3,2020-02-08,2020-02-08,"user_1","user_1"
625,NA,625,3,2020-08-06,2020-08-06,"user_1","user_1"
626,NA,626,2,2018-08-17,2018-08-17,"user_1","user_1"
627,NA,627,6,2019-02-13,2019-02-13,"user_1","user_1"
628,NA,628,2,2019-08-12,2019-08-12,"user_1","user_1"
629,NA,629,5,2020-02-08,2020-02-08,"user_1","user_1"
630,NA,630,3,2020-08-06,2020-08-06,"user_1","user_1"
631,NA,631,1,2018-08-17,2018-08-17,"user_1","user_1"
632,NA,632,6,2019-02-13,2019-02-13,"user_1","user_1"
633,NA,633,5,2019-08-12,2019-08-12,"user_1","user_1"
634,NA,634,3,2020-02-08,2020-02-08,"user_1","user_1"
635,NA,635,5,2020-08-06,2020-08-06,"user_1","user_1"
636,NA,636,2,2018-08-17,2018-08-17,"user_1","user_1"
637,NA,637,6,2019-02-13,2019-02-13,"user_1","user_1"
638,NA,638,2,2019-08-12,2019-08-12,"user_1","user_1"
639,NA,639,2,2020-02-08,2020-02-08,"user_1","user_1"
640,NA,640,1,2020-08-06,2020-08-06,"user_1","user_1"
641,NA,641,4,2018-08-17,2018-08-17,"user_1","user_1"
642,NA,642,2,2019-02-13,2019-02-13,"user_1","user_1"
643,NA,643,3,2019-08-12,2019-08-12,"user_1","user_1"
644,NA,644,4,2020-02-08,2020-02-08,"user_1","user_1"
645,NA,645,2,2020-08-06,2020-08-06,"user_1","user_1"
646,NA,646,2,2018-08-17,2018-08-17,"user_1","user_1"
647,NA,647,4,2019-02-13,2019-02-13,"user_1","user_1"
648,NA,648,5,2019-08-12,2019-08-12,"user_1","user_1"
649,NA,649,4,2020-02-08,2020-02-08,"user_1","user_1"
650,NA,650,3,2020-08-06,2020-08-06,"user_1","user_1"
651,NA,651,1,2018-08-17,2018-08-17,"user_1","user_1"
652,NA,652,6,2019-02-13,2019-02-13,"user_1","user_1"
653,NA,653,2,2019-08-12,2019-08-12,"user_1","user_1"
654,NA,654,2,2020-02-08,2020-02-08,"user_1","user_1"
655,NA,655,5,2020-08-06,2020-08-06,"user_1","user_1"
656,NA,656,2,2018-08-17,2018-08-17,"user_1","user_1"
657,NA,657,5,2019-02-13,2019-02-13,"user_1","user_1"
658,NA,658,2,2019-08-12,2019-08-12,"user_1","user_1"
659,NA,659,4,2020-02-08,2020-02-08,"user_1","user_1"
660,NA,660,3,2020-08-06,2020-08-06,"user_1","user_1"
661,NA,661,4,2018-08-17,2018-08-17,"user_1","user_1"
662,NA,662,6,2019-02-13,2019-02-13,"user_1","user_1"
663,NA,663,2,2019-08-12,2019-08-12,"user_1","user_1"
664,NA,664,6,2020-02-08,2020-02-08,"user_1","user_1"
665,NA,665,4,2020-08-06,2020-08-06,"user_1","user_1"
666,NA,666,4,2018-08-17,2018-08-17,"user_1","user_1"
667,NA,667,1,2019-02-13,2019-02-13,"user_1","user_1"
668,NA,668,5,2019-08-12,2019-08-12,"user_1","user_1"
669,NA,669,2,2020-02-08,2020-02-08,"user_1","user_1"
670,NA,670,6,2020-08-06,2020-08-06,"user_1","user_1"
671,NA,671,6,2018-08-17,2018-08-17,"user_1","user_1"
672,NA,672,1,2019-02-13,2019-02-13,"user_1","user_1"
673,NA,673,4,2019-08-12,2019-08-12,"user_1","user_1"
674,NA,674,1,2020-02-08,2020-02-08,"user_1","user_1"
675,NA,675,2,2020-08-06,2020-08-06,"user_1","user_1"
676,NA,676,2,2018-08-17,2018-08-17,"user_1","user_1"
677,NA,677,1,2019-02-13,2019-02-13,"user_1","user_1"
678,NA,678,6,2019-08-12,2019-08-12,"user_1","user_1"
679,NA,679,4,2020-02-08,2020-02-08,"user_1","user_1"
680,NA,680,3,2020-08-06,2020-08-06,"user_1","user_1"
681,NA,681,2,2018-08-17,2018-08-17,"user_1","user_1"
682,NA,682,6,2019-02-13,2019-02-13,"user_1","user_1"
683,NA,683,4,2019-08-12,2019-08-12,"user_1","user_1"
684,NA,684,2,2020-02-08,2020-02-08,"user_1","user_1"
685,NA,685,5,2020-08-06,2020-08-06,"user_1","user_1"
686,NA,686,6,2018-08-17,2018-08-17,"user_1","user_1"
687,NA,687,5,2019-02-13,2019-02-13,"user_1","user_1"
688,NA,688,2,2019-08-12,2019-08-12,"user_1","user_1"
689,NA,689,4,2020-02-08,2020-02-08,"user_1","user_1"
690,NA,690,4,2020-08-06,2020-08-06,"user_1","user_1"
691,NA,691,4,2018-08-17,2018-08-17,"user_1","user_1"
692,NA,692,1,2019-02-13,2019-02-13,"user_1","user_1"
693,NA,693,2,2019-08-12,2019-08-12,"user_1","user_1"
694,NA,694,3,2020-02-08,2020-02-08,"user_1","user_1"
695,NA,695,3,2020-08-06,2020-08-06,"user_1","user_1"
696,NA,696,5,2018-08-17,2018-08-17,"user_1","user_1"
697,NA,697,2,2019-02-13,2019-02-13,"user_1","user_1"
698,NA,698,3,2019-08-12,2019-08-12,"user_1","user_1"
699,NA,699,1,2020-02-08,2020-02-08,"user_1","user_1"
700,NA,700,4,2020-08-06,2020-08-06,"user_1","user_1"
701,NA,701,4,2018-08-17,2018-08-17,"user_1","user_1"
702,NA,702,6,2019-02-13,2019-02-13,"user_1","user_1"
703,NA,703,4,2019-08-12,2019-08-12,"user_1","user_1"
704,NA,704,3,2020-02-08,2020-02-08,"user_1","user_1"
705,NA,705,4,2020-08-06,2020-08-06,"user_1","user_1"
706,NA,706,5,2018-08-17,2018-08-17,"user_1","user_1"
707,NA,707,5,2019-02-13,2019-02-13,"user_1","user_1"
708,NA,708,1,2019-08-12,2019-08-12,"user_1","user_1"
709,NA,709,3,2020-02-08,2020-02-08,"user_1","user_1"
710,NA,710,4,2020-08-06,2020-08-06,"user_1","user_1"
711,NA,711,4,2018-08-17,2018-08-17,"user_1","user_1"
712,NA,712,5,2019-02-13,2019-02-13,"user_1","user_1"
713,NA,713,1,2019-08-12,2019-08-12,"user_1","user_1"
714,NA,714,1,2020-02-08,2020-02-08,"user_1","user_1"
715,NA,715,6,2020-08-06,2020-08-06,"user_1","user_1"
716,NA,716,6,2018-08-17,2018-08-17,"user_1","user_1"
717,NA,717,1,2019-02-13,2019-02-13,"user_1","user_1"
718,NA,718,4,2019-08-12,2019-08-12,"user_1","user_1"
719,NA,719,3,2020-02-08,2020-02-08,"user_1","user_1"
720,NA,720,4,2020-08-06,2020-08-06,"user_1","user_1"
721,NA,721,3,2018-08-17,2018-08-17,"user_1","user_1"
722,NA,722,5,2019-02-13,2019-02-13,"user_1","user_1"
723,NA,723,4,2019-08-12,2019-08-12,"user_1","user_1"
724,NA,724,4,2020-02-08,2020-02-08,"user_1","user_1"
725,NA,725,3,2020-08-06,2020-08-06,"user_1","user_1"
726,NA,726,5,2018-08-17,2018-08-17,"user_1","user_1"
727,NA,727,2,2019-02-13,2019-02-13,"user_1","user_1"
728,NA,728,3,2019-08-12,2019-08-12,"user_1","user_1"
729,NA,729,6,2020-02-08,2020-02-08,"user_1","user_1"
730,NA,730,6,2020-08-06,2020-08-06,"user_1","user_1"
731,NA,731,4,2018-08-17,2018-08-17,"user_1","user_1"
732,NA,732,2,2019-02-13,2019-02-13,"user_1","user_1"
733,NA,733,3,2019-08-12,2019-08-12,"user_1","user_1"
734,NA,734,5,2020-02-08,2020-02-08,"user_1","user_1"
735,NA,735,3,2020-08-06,2020-08-06,"user_1","user_1"
736,NA,736,1,2018-08-17,2018-08-17,"user_1","user_1"
737,NA,737,5,2019-02-13,2019-02-13,"user_1","user_1"
738,NA,738,6,2019-08-12,2019-08-12,"user_1","user_1"
739,NA,739,2,2020-02-08,2020-02-08,"user_1","user_1"
740,NA,740,6,2020-08-06,2020-08-06,"user_1","user_1"
741,NA,741,4,2018-08-17,2018-08-17,"user_1","user_1"
742,NA,742,3,2019-02-13,2019-02-13,"user_1","user_1"
743,NA,743,5,2019-08-12,2019-08-12,"user_1","user_1"
744,NA,744,6,2020-02-08,2020-02-08,"user_1","user_1"
745,NA,745,6,2020-08-06,2020-08-06,"user_1","user_1"
746,NA,746,1,2018-08-17,2018-08-17,"user_1","user_1"
747,NA,747,3,2019-02-13,2019-02-13,"user_1","user_1"
748,NA,748,1,2019-08-12,2019-08-12,"user_1","user_1"
749,NA,749,3,2020-02-08,2020-02-08,"user_1","user_1"
750,NA,750,3,2020-08-06,2020-08-06,"user_1","user_1"
751,NA,751,3,2018-08-17,2018-08-17,"user_1","user_1"
752,NA,752,2,2019-02-13,2019-02-13,"user_1","user_1"
753,NA,753,2,2019-08-12,2019-08-12,"user_1","user_1"
754,NA,754,2,2020-02-08,2020-02-08,"user_1","user_1"
755,NA,755,6,2020-08-06,2020-08-06,"user_1","user_1"
756,NA,756,4,2018-08-17,2018-08-17,"user_1","user_1"
757,NA,757,2,2019-02-13,2019-02-13,"user_1","user_1"
758,NA,758,3,2019-08-12,2019-08-12,"user_1","user_1"
759,NA,759,5,2020-02-08,2020-02-08,"user_1","user_1"
760,NA,760,3,2020-08-06,2020-08-06,"user_1","user_1"
761,NA,761,5,2018-08-17,2018-08-17,"user_1","user_1"
762,NA,762,6,2019-02-13,2019-02-13,"user_1","user_1"
763,NA,763,3,2019-08-12,2019-08-12,"user_1","user_1"
764,NA,764,6,2020-02-08,2020-02-08,"user_1","user_1"
765,NA,765,1,2020-08-06,2020-08-06,"user_1","user_1"
766,NA,766,6,2018-08-17,2018-08-17,"user_1","user_1"
767,NA,767,5,2019-02-13,2019-02-13,"user_1","user_1"
768,NA,768,6,2019-08-12,2019-08-12,"user_1","user_1"
769,NA,769,2,2020-02-08,2020-02-08,"user_1","user_1"
770,NA,770,6,2020-08-06,2020-08-06,"user_1","user_1"
771,NA,771,4,2018-08-17,2018-08-17,"user_1","user_1"
772,NA,772,2,2019-02-13,2019-02-13,"user_1","user_1"
773,NA,773,1,2019-08-12,2019-08-12,"user_1","user_1"
774,NA,774,6,2020-02-08,2020-02-08,"user_1","user_1"
775,NA,775,4,2020-08-06,2020-08-06,"user_1","user_1"
776,NA,776,2,2018-08-17,2018-08-17,"user_1","user_1"
777,NA,777,2,2019-02-13,2019-02-13,"user_1","user_1"
778,NA,778,2,2019-08-12,2019-08-12,"user_1","user_1"
779,NA,779,2,2020-02-08,2020-02-08,"user_1","user_1"
780,NA,780,3,2020-08-06,2020-08-06,"user_1","user_1"
781,NA,781,4,2018-08-17,2018-08-17,"user_1","user_1"
782,NA,782,2,2019-02-13,2019-02-13,"user_1","user_1"
783,NA,783,1,2019-08-12,2019-08-12,"user_1","user_1"
784,NA,784,4,2020-02-08,2020-02-08,"user_1","user_1"
785,NA,785,3,2020-08-06,2020-08-06,"user_1","user_1"
786,NA,786,2,2018-08-17,2018-08-17,"user_1","user_1"
787,NA,787,5,2019-02-13,2019-02-13,"user_1","user_1"
788,NA,788,5,2019-08-12,2019-08-12,"user_1","user_1"
789,NA,789,3,2020-02-08,2020-02-08,"user_1","user_1"
790,NA,790,6,2020-08-06,2020-08-06,"user_1","user_1"
791,NA,791,6,2018-08-17,2018-08-17,"user_1","user_1"
792,NA,792,2,2019-02-13,2019-02-13,"user_1","user_1"
793,NA,793,5,2019-08-12,2019-08-12,"user_1","user_1"
794,NA,794,6,2020-02-08,2020-02-08,"user_1","user_1"
795,NA,795,3,2020-08-06,2020-08-06,"user_1","user_1"
796,NA,796,2,2018-08-17,2018-08-17,"user_1","user_1"
797,NA,797,3,2019-02-13,2019-02-13,"user_1","user_1"
798,NA,798,1,2019-08-12,2019-08-12,"user_1","user_1"
799,NA,799,4,2020-02-08,2020-02-08,"user_1","user_1"
800,NA,800,2,2020-08-06,2020-08-06,"user_1","user_1"
801,NA,801,6,2018-08-17,2018-08-17,"user_1","user_1"
802,NA,802,4,2019-02-13,2019-02-13,"user_1","user_1"
803,NA,803,1,2019-08-12,2019-08-12,"user_1","user_1"
804,NA,804,4,2020-02-08,2020-02-08,"user_1","user_1"
805,NA,805,2,2020-08-06,2020-08-06,"user_1","user_1"
806,NA,806,2,2018-08-17,2018-08-17,"user_1","user_1"
807,NA,807,6,2019-02-13,2019-02-13,"user_1","user_1"
808,NA,808,2,2019-08-12,2019-08-12,"user_1","user_1"
809,NA,809,2,2020-02-08,2020-02-08,"user_1","user_1"
810,NA,810,3,2020-08-06,2020-08-06,"user_1","user_1"
811,NA,811,2,2018-08-17,2018-08-17,"user_1","user_1"
812,NA,812,5,2019-02-13,2019-02-13,"user_1","user_1"
813,NA,813,5,2019-08-12,2019-08-12,"user_1","user_1"
814,NA,814,2,2020-02-08,2020-02-08,"user_1","user_1"
815,NA,815,6,2020-08-06,2020-08-06,"user_1","user_1"
816,NA,816,6,2018-08-17,2018-08-17,"user_1","user_1"
817,NA,817,6,2019-02-13,2019-02-13,"user_1","user_1"
818,NA,818,5,2019-08-12,2019-08-12,"user_1","user_1"
819,NA,819,2,2020-02-08,2020-02-08,"user_1","user_1"
820,NA,820,4,2020-08-06,2020-08-06,"user_1","user_1"
821,NA,821,2,2018-08-17,2018-08-17,"user_1","user_1"
822,NA,822,1,2019-02-13,2019-02-13,"user_1","user_1"
823,NA,823,4,2019-08-12,2019-08-12,"user_1","user_1"
824,NA,824,2,2020-02-08,2020-02-08,"user_1","user_1"
825,NA,825,2,2020-08-06,2020-08-06,"user_1","user_1"
826,NA,826,5,2018-08-17,2018-08-17,"user_1","user_1"
827,NA,827,2,2019-02-13,2019-02-13,"user_1","user_1"
828,NA,828,5,2019-08-12,2019-08-12,"user_1","user_1"
829,NA,829,2,2020-02-08,2020-02-08,"user_1","user_1"
830,NA,830,6,2020-08-06,2020-08-06,"user_1","user_1"
831,NA,831,1,2018-08-17,2018-08-17,"user_1","user_1"
832,NA,832,1,2019-02-13,2019-02-13,"user_1","user_1"
833,NA,833,5,2019-08-12,2019-08-12,"user_1","user_1"
834,NA,834,1,2020-02-08,2020-02-08,"user_1","user_1"
835,NA,835,4,2020-08-06,2020-08-06,"user_1","user_1"
836,NA,836,5,2018-08-17,2018-08-17,"user_1","user_1"
837,NA,837,1,2019-02-13,2019-02-13,"user_1","user_1"
838,NA,838,6,2019-08-12,2019-08-12,"user_1","user_1"
839,NA,839,3,2020-02-08,2020-02-08,"user_1","user_1"
840,NA,840,5,2020-08-06,2020-08-06,"user_1","user_1"
841,NA,841,4,2018-08-17,2018-08-17,"user_1","user_1"
842,NA,842,3,2019-02-13,2019-02-13,"user_1","user_1"
843,NA,843,2,2019-08-12,2019-08-12,"user_1","user_1"
